"location","lat","lon","altitude","tas_C","tasmin_C","tasmax_C","pr_mm","hur_percent","year","month"
"Zonguldak",41.5,31.8,60,0.177545166015648,-2.3552307128906,2.96184692382815,2.11246575345285,45.882453918457,2017,2
"Zonguldak",41.5,31.8,60,5.2355895996094,1.11870727539065,9.62993774414065,1.6680667293258,51.293815612793,2017,3
"Zonguldak",41.5,31.8,60,9.44353637695315,5.58883056640627,13.2363525390625,3.80111157428473,51.0141372680664,2017,4
"Zonguldak",41.5,31.8,60,19.468408203125,14.7517639160156,23.802880859375,5.58632493484765,39.3907432556152,2017,5
"Zonguldak",41.5,31.8,60,24.2661682128906,18.7060180664063,29.5157409667969,3.70053533697501,39.7986488342285,2017,6
"Zonguldak",41.5,31.8,60,27.1705261230469,20.0813232421875,33.8620544433594,0.0673511523928028,22.9585208892822,2017,7
"Zonguldak",41.5,31.8,60,24.4659362792969,18.1788269042969,30.3845764160156,0.897446129238233,26.094970703125,2017,8
"Zonguldak",41.5,31.8,60,19.4118896484375,12.2079406738281,26.7863403320313,0.173048981378088,26.0117664337158,2017,9
"Zonguldak",41.5,31.8,60,10.1482482910156,4.9449401855469,16.1701293945313,0.39406906143995,37.7502822875977,2017,10
"Zonguldak",41.5,31.8,60,6.47176513671877,2.72310791015627,10.3398681640625,5.09676908841357,58.337230682373,2017,11
"Zonguldak",41.5,31.8,60,-0.896643066406227,-3.10892333984373,1.3463073730469,2.55559161887504,51.2317504882812,2017,12
"Zonguldak",41.5,31.8,60,-0.325415039062477,-2.66217651367185,2.58101806640627,0.543422474584077,36.3236274719238,2018,1
"Zonguldak",41.5,31.8,60,6.15352783203127,2.71944580078127,9.9951110839844,2.19952397164889,46.4103164672852,2018,2
"Zonguldak",41.5,31.8,60,3.46169433593752,0.897698974609398,5.93874511718752,2.79314077924937,48.3333740234375,2018,3
"Zonguldak",41.5,31.8,60,14.144189453125,7.07015380859377,20.4919372558594,0.292241785791703,35.5552024841309,2018,4
"Zonguldak",41.5,31.8,60,23.1386962890625,15.7051330566406,30.35390625,1.71135255368426,33.9374313354492,2018,5
"Zonguldak",41.5,31.8,60,21.7637268066406,17.1791625976563,25.7712646484375,6.53999294154346,36.3317184448242,2018,6
"Zonguldak",41.5,31.8,60,24.5538879394531,17.9628234863281,30.5164123535156,0.257813144708052,18.2070178985596,2018,7
"Zonguldak",41.5,31.8,60,25.8002258300781,18.8535095214844,32.9282775878906,0.0420693761043367,13.2017383575439,2018,8
"Zonguldak",41.5,31.8,60,16.9134155273438,10.8325744628906,22.7761474609375,0.638305212487467,21.6761379241943,2018,9
"Zonguldak",41.5,31.8,60,11.702294921875,8.38713989257815,15.6132141113281,2.10250930977054,57.5239295959473,2018,10
"Zonguldak",41.5,31.8,60,1.79622802734377,-0.0370849609374773,4.37343750000002,0.768253288697451,32.3970985412598,2018,11
"Zonguldak",41.5,31.8,60,-1.02451171874998,-3.94452514648435,3.01555786132815,0.798876205226406,33.7088623046875,2018,12
"Zonguldak",41.5,31.8,60,-3.46616210937498,-6.31577148437498,0.373376464843773,0.255365190241719,39.501220703125,2019,1
"Zonguldak",41.5,31.8,60,-0.456610107421852,-3.23392333984373,2.8415466308594,1.2187966669444,62.9846687316895,2019,2
"Zonguldak",41.5,31.8,60,5.57418212890627,1.92473754882815,9.21590576171877,2.52206170116551,42.1774139404297,2019,3
"Zonguldak",41.5,31.8,60,15.3698364257813,9.55812988281252,20.7583251953125,2.42823614389636,42.8923721313477,2019,4
"Zonguldak",41.5,31.8,60,18.2558532714844,13.4463134765625,22.5613647460938,4.18022620724514,42.6245193481445,2019,5
