location,lat,lon,altitude,year,month,tas_C,tasmin_C,tasmax_C,pr_mm,hur_percent,ilce_nufus,mu_v,a_T,gamma_v,L_adj
Fethiye,36.6,29.1,4,2039,12,14.51,13.45,15.53,11.52,49.75,196656,0.04609341904870371,0.059244075834576033,0.009037297756544384,10.793297834433291
Fethiye,36.6,29.1,4,2040,1,11.74,10.51,13.05,3.99,39.4,197309,0.0401318460910542,0.019703900059975542,0.0069477506449462,9.817639564999395
Fethiye,36.6,29.1,4,2040,2,11.08,9.25,12.89,4.24,29.73,197309,0.038829108560587286,0.011705072262439392,0.00651549247707326,7.656626974479875
Fethiye,36.6,29.1,4,2040,3,14.89,12.43,17.5,0.33,30.16,197309,0.04697756681647088,0.06530397058002067,0.00936139023632642,6.420085594860045
Fethiye,36.6,29.1,4,2040,4,19.27,15.87,22.45,0.09,37.85,197309,0.058479144475821254,0.14169541769566288,0.01384761823124924,6.472392908492264
Fethiye,36.6,29.1,4,2040,5,22.58,19.22,25.75,0.21,33.42,197309,0.06900439415587889,0.20021442871996242,0.01828662281786714,4.843169831258167
Fethiye,36.6,29.1,4,2040,6,26.3,22.83,29.46,0.07,25.32,197309,0.08311042838521257,0.25289076772946856,0.024541419427271793,3.0465490904033246
Fethiye,36.6,29.1,4,2040,7,27.8,24.4,31.33,0.05,13.44,197309,0.08958341352965282,0.26555901071663907,0.027481341376274226,1.5002777266967229
Fethiye,36.6,29.1,4,2040,8,27.92,25.08,31.31,0.06,14.85,197309,0.09012252974212048,0.2662563926955879,0.02772744727580343,1.64775667554964
Fethiye,36.6,29.1,4,2040,9,26.16,23.41,29.59,0.2,17.95,197309,0.08253068684916823,0.25138260608905644,0.02427971817859716,2.1749485779519966
Fethiye,36.6,29.1,4,2040,10,20.26,17.86,22.8,2.79,35.17,197309,0.06144670329446308,0.15961199989633146,0.015072712035403158,5.723659385184485
Fethiye,36.6,29.1,4,2040,11,13.81,12.3,15.04,6.12,47.73,197309,0.044508055087258,0.048441114693805264,0.008464889899821944,10.723901528931195
Fethiye,36.6,29.1,4,2040,12,13.27,12.02,14.56,7.42,37.33,197309,0.04332241575756701,0.04045558954261292,0.008044440638833346,8.616786332714991
Fethiye,36.6,29.1,4,2041,1,11.65,10.44,12.84,6.15,47.47,197940,0.03995165850976878,0.01857733050891597,0.006887406017281345,11.881859670079248
Fethiye,36.6,29.1,4,2041,2,11.79,10.45,13.14,6.77,55.11,197940,0.04023230122287623,0.020334542320258983,0.006981469390253006,13.697948743897419
Fethiye,36.6,29.1,4,2041,3,12.89,10.97,14.91,2.51,44.17,197940,0.04250706026382729,0.035032822371030926,0.007759251000496444,10.391214947787825
Fethiye,36.6,29.1,4,2041,4,15.41,13.3,17.64,0.89,36.43,197940,0.04821500048339123,0.07379842911937351,0.009820584175941944,7.555739839212312
Fethiye,36.6,29.1,4,2041,5,19.22,16.62,21.66,2.02,39.87,197940,0.05833312920976388,0.14078870022018625,0.013787955193588606,6.8348810598911784
Fethiye,36.6,29.1,4,2041,6,24.56,21.16,27.73,0.19,27.18,197940,0.07618542610898374,0.23108405639718396,0.021438058112339963,3.5676114695635928
Fethiye,36.6,29.1,4,2041,7,27.39,24.09,30.78,0.07,11.9,197940,0.08776564929487386,0.26279308806548013,0.02665278929152685,1.355883548473337
Fethiye,36.6,29.1,4,2041,8,28.06,24.83,31.65,0.03,15.51,197940,0.09075560061332726,0.2670023867472066,0.028016643911416582,1.7089854394861874
Fethiye,36.6,29.1,4,2041,9,25.71,22.9,29.11,0.09,15.67,197940,0.08069448117319006,0.24621591088720204,0.02345292941836595,1.9418924035670238
Fethiye,36.6,29.1,4,2041,10,22.08,20.16,24.61,2.45,33.67,197940,0.06730066959373864,0.1917464163048606,0.01755169978349299,5.00292199219553
Fethiye,36.6,29.1,4,2041,11,17.13,15.85,18.58,6.58,35.96,197940,0.052545012646034596,0.1032616748352593,0.011475088277922242,6.84365617004258
Fethiye,36.6,29.1,4,2041,12,13.24,11.9,14.47,9.57,46.25,197940,0.043257480847288664,0.040021414720690526,0.00802160846884523,10.691792285194737
Fethiye,36.6,29.1,4,2042,1,12.42,11.31,13.59,6.35,47.28,198545,0.04151979020538666,0.028564651264159902,0.007418388119280621,11.387340775596218
Fethiye,36.6,29.1,4,2042,2,11.97,10.41,13.59,2.05,37.72,198545,0.040596026241324565,0.02263275077932359,0.00710401167395786,9.291549812233363
Fethiye,36.6,29.1,4,2042,3,13.76,11.64,16.04,0.9,26.58,198545,0.044396923921378,0.04768848554939123,0.008425197844438721,5.986901265292661
Fethiye,36.6,29.1,4,2042,4,16,13.41,18.8,0.8,33.68,198545,0.04965853037914095,0.08369085971598095,0.01036417635824996,6.782319118760565
Fethiye,36.6,29.1,4,2042,5,21.47,18.46,24.41,0.99,35.93,198545,0.0652789865575553,0.18116502418016553,0.0166870613384772,5.504068291305528
Fethiye,36.6,29.1,4,2042,6,27.05,23.69,30.23,0.01,23.73,198545,0.08628624383213754,0.26007895576149087,0.025980039430906893,2.7501486849009993
Fethiye,36.6,29.1,4,2042,7,26.86,23.55,30.38,0.16,9.25,198545,0.0854704058817685,0.25840789406834946,0.025609709552764703,1.082245942858345
Fethiye,36.6,29.1,4,2042,8,27.06,23.99,30.71,0.14,8.53,198545,0.08632939774163192,0.2601639189866591,0.025999641747445217,0.9880759304644665
Fethiye,36.6,29.1,4,2042,9,25.73,22.91,28.98,0.95,25.59,198545,0.08077521601505629,0.24645541889551875,0.023489211931032605,3.168050952068032
Fethiye,36.6,29.1,4,2042,10,22.75,20.59,25.6,0.52,32.47,198545,0.0695934313678642,0.20304375,0.018541964766475866,4.665670216541946
Fethiye,36.6,29.1,4,2042,11,18.42,17.41,19.61,5.48,39.75,198545,0.056045854497449046,0.12630599840027823,0.012861441431796915,7.092406808037736
Fethiye,36.6,29.1,4,2042,12,14.65,13.48,15.77,5.67,38.53,198545,0.046417204910436174,0.06146144690037408,0.009155589151039572,8.300801410672005
Fethiye,36.6,29.1,4,2043,1,12.49,11.1,13.77,6.73,43.67,199124,0.041665364076773806,0.02951070118612915,0.0074683359428601185,10.48112766266302
Fethiye,36.6,29.1,4,2043,2,11.03,9.3,12.5,5.59,45.81,199124,0.03873215702909578,0.011124403930055211,0.006483702035331373,11.827381564519454
Fethiye,36.6,29.1,4,2043,3,14.26,12.33,16.65,1.43,41.33,199124,0.045520837401361584,0.05533036005140845,0.008829248990693385,9.07935845634592
Fethiye,36.6,29.1,4,2043,4,16.84,14.38,19.37,1.11,40.02,199124,0.05178860715528314,0.09817165367743536,0.011181016210414571,7.72756832019133
Fethiye,36.6,29.1,4,2043,5,20.46,17.41,23.28,1.04,37.38,199124,0.062064252929343734,0.16321103273351376,0.015330513043873433,6.022790613874752
Fethiye,36.6,29.1,4,2043,6,27.62,24.21,30.9,0.01,26.47,199124,0.08878078007619501,0.2644160145012338,0.027115247254382607,2.98150117370927
Fethiye,36.6,29.1,4,2043,7,29.01,25.76,32.68,0.08,18.25,199124,0.09517051581364623,0.269943734964833,0.030038569591926325,1.9176107057920542
Fethiye,36.6,29.1,4,2043,8,29.63,26.23,33.3,0.06,12.21,199124,0.09816700745917914,0.2695684674498444,0.031414778937419605,1.2437987380920514
Fethiye,36.6,29.1,4,2043,9,25.58,22.36,29.14,0.26,18.38,199124,0.08017166802901951,0.2446377312858442,0.023218138358013424,2.292580465376752
Fethiye,36.6,29.1,4,2043,10,22.71,20.11,26.14,0.08,33.61,199124,0.06945438359924634,0.20238048012123253,0.0184816326464789,4.839147402693918
Fethiye,36.6,29.1,4,2043,11,18.04,16.61,19.8,3.21,33.71,199124,0.05499103577216015,0.11946357349255839,0.012439515741014285,6.130090027703402
Fethiye,36.6,29.1,4,2043,12,14.77,13.62,16,7.18,44.83,199124,0.046696545323116095,0.06337628986472284,0.0092580111686085,9.60028192445489
Fethiye,36.6,29.1,4,2044,1,10.52,9.3,11.65,3.2,32.02,199673,0.037756973457577794,0.005413208883450919,0.006166935265172904,8.480552615260962
Fethiye,36.6,29.1,4,2044,2,11.95,10.37,13.61,3.57,39.4,199673,0.04055545050633205,0.02237525416084697,0.007090306212638506,9.715093657718917
Fethiye,36.6,29.1,4,2044,3,13.42,11.21,15.84,1.05,36.54,199673,0.043648555370519336,0.04264168304430621,0.008159425801053376,8.371411078745455
Fethiye,36.6,29.1,4,2044,4,13.33,11.17,15.53,2.97,41.13,199673,0.04345257815080779,0.041326995624826494,0.008090269546396285,9.465491289665948
Fethiye,36.6,29.1,4,2044,5,19.67,16.52,22.83,0.03,31.44,199673,0.059660501557851096,0.14894705032985242,0.014332505205303181,5.269818251446232
Fethiye,36.6,29.1,4,2044,6,24.31,21.09,27.41,0.18,28.12,199673,0.0752390355463993,0.22748011591068215,0.021018331993255066,3.7374216449995066
Fethiye,36.6,29.1,4,2044,7,28.25,25.12,31.36,0.1,28.61,199673,0.09162188716508776,0.2678941333431688,0.028412708542931566,3.122616318571285
Fethiye,36.6,29.1,4,2044,8,28.83,25.4,32.63,0.05,13.61,199673,0.09431782403996666,0.26969167467781324,0.02964744794275122,1.442993425530347
Fethiye,36.6,29.1,4,2044,9,26.28,23.27,29.96,0.01,10.26,199673,0.08302735949819327,0.2526783309749345,0.0245039027058767,1.235737239147448
Fethiye,36.6,29.1,4,2044,10,20.5,18.96,22.49,3.76,36.65,199673,0.062188505646502,0.16392951610372064,0.015382496605846039,5.893372033785395
Fethiye,36.6,29.1,4,2044,11,16.12,14.95,17.29,8.43,43.49,199673,0.049957377205354495,0.08573288733528503,0.01047774201381931,8.705420987420991
Fethiye,36.6,29.1,4,2044,12,12.48,11.07,13.65,2.83,39.35,199673,0.041644536602038006,0.029375174483773345,0.007461183136169054,9.44901857740309
Fethiye,36.6,29.1,4,2045,1,10.07,8.8,11.3,8.77,49.73,200190,0.03691692751082265,7.039124482291844e-4,0.005898528122241538,13.470785179893705
Fethiye,36.6,29.1,4,2045,2,9.92,8.32,11.5,3.39,42.17,200190,0.036641086252215946,0,0,11.508938274844319
Fethiye,36.6,29.1,4,2045,3,11.64,10.2,13.21,3.65,52.79,200190,0.039931687673638985,0.018452841153402483,0.006880728678999204,13.220077355971476
Fethiye,36.6,29.1,4,2045,4,15.68,13.23,18.09,0.46,45.17,200190,0.048870316419907946,0.07829390431737153,0.010066324036076567,9.242829453340603
Fethiye,36.6,29.1,4,2045,5,21.36,18.18,24.38,0.14,30.12,200190,0.06492093766851473,0.17923249918531875,0.01653482163044955,4.639489366865316
Fethiye,36.6,29.1,4,2045,6,26.56,23.02,29.77,0.5,22.59,200190,0.08419791731684997,0.2555580832307851,0.025033120272539972,2.6829642252302137
Fethiye,36.6,29.1,4,2045,7,29.41,25.66,33.14,0.01,9,200190,0.09709308776411943,0.2699332971531656,0.030921279658808677,0.9269454919247024
Fethiye,36.6,29.1,4,2045,8,28.87,25.71,32.39,0.23,17.21,200190,0.09450664844951469,0.26976084725862126,0.029734037964127158,1.8210359040711888
Fethiye,36.6,29.1,4,2045,9,25.79,22.83,29.38,0.36,14.39,200190,0.08101790551533476,0.24716859159591134,0.02359831730802475,1.7761505815867227
Fethiye,36.6,29.1,4,2045,10,21.81,19.75,24.64,2.42,38.5,200190,0.06639821582314966,0.18709317996881228,0.017164701023877914,5.798348573483359
Fethiye,36.6,29.1,4,2045,11,17.21,16.08,18.41,3.21,42.23,200190,0.052755613617760974,0.10467286339778616,0.011557324698347114,8.00483533486617
Fethiye,36.6,29.1,4,2045,12,14.15,12.97,15.32,5.95,41.29,200190,0.0452711600377986,0.053627501276980086,0.008738989184067377,9.120596858027367
Fethiye,36.6,29.1,4,2046,1,11.91,10.46,13.3,2.13,31.05,200671,0.040474420662173494,0.021861859095561754,0.007062962697254953,7.671511906041597
Fethiye,36.6,29.1,4,2046,2,12.12,10.56,14,2.23,48.23,200671,0.040901641061140685,0.024580826787003556,0.007207521971749238,11.791702911847647
Fethiye,36.6,29.1,4,2046,3,14.55,12.42,17.03,1.6,34.17,200671,0.04618569813512785,0.05987576039694613,0.00907096387344771,7.398394173890603
Fethiye,36.6,29.1,4,2046,4,16.3,13.61,19.06,1,43.51,200671,0.05040902295748255,0.08881349335996194,0.010650025419734721,8.631391256422182
Fethiye,36.6,29.1,4,2046,5,21.75,18.87,24.64,0.57,27.52,200671,0.0661993196690834,0.18605230835792524,0.017079630061825186,4.157142420430715
Fethiye,36.6,29.1,4,2046,6,28.53,24.74,31.84,0.01,26.15,200671,0.09291361457915194,0.26894243148388475,0.02900393901836492,2.814442223396997
Fethiye,36.6,29.1,4,2046,7,29.38,26.2,32.76,0.15,22.23,200671,0.0969475573076026,0.2699626717673451,0.030854425707681588,2.29299227513974
Fethiye,36.6,29.1,4,2046,8,29.14,26.23,32.5,0.58,17.57,200671,0.09579113900670308,0.27002892318059696,0.030323395975833584,1.834198881252526
Fethiye,36.6,29.1,4,2046,9,26.04,23.17,29.17,1.86,19.23,200671,0.08203698531378309,0.2500514310335294,0.024057099704181743,2.3440646833190195
Fethiye,36.6,29.1,4,2046,10,20.84,19.13,23.08,2.41,28.41,200671,0.06325474762073634,0.17001553999289093,0.015830102659295162,4.4913624776974945
Fethiye,36.6,29.1,4,2046,11,15.42,13.87,16.75,4.46,38.14,200671,0.04823911401151259,0.07396393353295289,0.009829595649527272,7.906447036091425
Fethiye,36.6,29.1,4,2046,12,13.03,11.45,14.58,1.43,29.33,200671,0.04280565354289593,0.0370111064313812,0.007863310091168125,6.851898656472596
Fethiye,36.6,29.1,4,2047,1,12.9,11.61,14.25,4.86,43.12,201112,0.04252831910822741,0.03517335867385997,0.007766644975007352,10.139126329038978
Fethiye,36.6,29.1,4,2047,2,12.56,11.07,14.07,5.73,42.75,201112,0.04181144834939194,0.03046288469729839,0.007518568486342702,10.22447240831391
Fethiye,36.6,29.1,4,2047,3,13.9,11.99,15.92,2.02,40.35,201112,0.044708792655935636,0.04980244110884527,0.008536732121286932,9.025070372738648
Fethiye,36.6,29.1,4,2047,4,15.41,13.06,17.81,1.27,47.13,201112,0.04821500048339123,0.07379842911937351,0.009820584175941944,9.7749661987943
Fethiye,36.6,29.1,4,2047,5,20.14,17.25,22.99,0.62,42.9,201112,0.06107912690658842,0.1574478815429433,0.014919715988664506,7.02367603675954
Fethiye,36.6,29.1,4,2047,6,25.43,22.5,28.04,0.24,28.91,201112,0.07957262972044846,0.24277180695364575,0.022949470147431133,3.633158801156317
Fethiye,36.6,29.1,4,2047,7,28.77,25.26,31.94,0.01,14.29,201112,0.09403529457394286,0.26957409351766237,0.029517911511737938,1.5196421795396549
Fethiye,36.6,29.1,4,2047,8,29.98,26.58,33.64,0.02,9.13,201112,0.0999000499833375,0.26841635014170084,0.032211676111541514,0.9139134566522048
Fethiye,36.6,29.1,4,2047,9,24.74,22.81,26.94,5.08,32.06,201112,0.07687418973111602,0.23361507007082719,0.021744263138203077,4.170450460959228
Fethiye,36.6,29.1,4,2047,10,20.02,18.94,21.21,12.15,46.95,201112,0.06071374937387895,0.15528077753447742,0.014767975207821998,7.733009488654548
Fethiye,36.6,29.1,4,2047,11,16.34,14.83,18.12,0.55,25.48,201112,0.05050994188868908,0.08950084290384255,0.010688627854944312,5.044551438239895
Fethiye,36.6,29.1,4,2047,12,14.45,13.06,15.72,4.28,33.09,201112,0.045955346004678405,0.05829935727036362,0.008986994970030531,7.200468036217447
Fethiye,36.6,29.1,4,2048,1,12.27,10.86,13.64,4.89,41.29,201509,0.04120955660905113,0.026558291506088485,0.007312310143816365,10.019520566967518
Fethiye,36.6,29.1,4,2048,2,9.79,8.19,11.14,12.11,58.25,201509,0.0364036915601523,0,0,16.00112447490375
Fethiye,36.6,29.1,4,2048,3,12.82,10.65,14.91,2.06,41.5,201509,0.042358545605165235,0.03405241363037682,0.007707659687211303,9.797314663924498
Fethiye,36.6,29.1,4,2048,4,16.43,13.68,19.25,0.55,35.62,201509,0.05073774880833333,0.09105095050989984,0.010775907433200605,7.020413959349662
Fethiye,36.6,29.1,4,2048,5,20.24,17.5,22.82,1.19,33.34,201509,0.0613852873042817,0.15925153943425946,0.015047125239792777,5.431268869808564
Fethiye,36.6,29.1,4,2048,6,26.66,23.1,30.08,0.08,14.95,201509,0.08461996113371882,0.25653590805770193,0.02522421280921175,1.7667226266360008
Fethiye,36.6,29.1,4,2048,7,28.99,25.58,32.46,0.07,11.67,201509,0.09507539286723268,0.2699233229514708,0.029994925248866162,1.227446939535289
Fethiye,36.6,29.1,4,2048,8,29.77,26.31,33.65,0.01,13.67,201509,0.0988565872247913,0.26919460018318975,0.03173179734557392,1.382811240379521
Fethiye,36.6,29.1,4,2048,9,27.05,23.9,30.73,0.08,18.33,201509,0.08628624383213754,0.26007895576149087,0.025980039430906893,2.1243247110929335
Fethiye,36.6,29.1,4,2048,10,21.1,19.33,23.14,3.1,31.87,201509,0.06408242760323188,0.17463964097420726,0.016179391115209028,4.9732822541187085
Fethiye,36.6,29.1,4,2048,11,16.72,15.53,17.84,8.66,45.77,201509,0.05147880584568361,0.09607792997858285,0.01106116581737989,8.891037631526125
Fethiye,36.6,29.1,4,2048,12,14.55,13.08,15.86,3.51,28.97,201509,0.04618569813512785,0.05987576039694613,0.00907096387344771,6.272504513245853
Fethiye,36.6,29.1,4,2049,1,12.45,11.17,13.64,4.78,34.12,201856,0.04158211662382236,0.028969346914238497,0.007439759544106065,8.205450508609434
Fethiye,36.6,29.1,4,2049,2,11.75,10.37,13.33,5.18,38.49,201856,0.04015191703141666,0.019829756877291764,0.006954483287779973,9.58609273123465
Fethiye,36.6,29.1,4,2049,3,13.67,11.85,15.74,2.72,41.67,201856,0.04419758660906611,0.04634042390198403,0.008354146888897716,9.428116600251737
Fethiye,36.6,29.1,4,2049,4,17.47,14.98,19.7,2.44,42.31,201856,0.05344591382443471,0.10927843342786339,0.011827953243912687,7.916414365929781
Fethiye,36.6,29.1,4,2049,5,21.98,19.07,24.79,0.05,25.35,201856,0.06696500610379345,0.1900290485574459,0.017407567038980443,3.785559275647399
Fethiye,36.6,29.1,4,2049,6,25.13,22.87,27.18,3.33,38.86,201856,0.07838794760322729,0.2389021117211123,0.022419305693351644,4.95739475112882
Fethiye,36.6,29.1,4,2049,7,29.45,25.94,33.03,0.01,9.97,201856,0.0972874682553454,0.26988664340679686,0.031010582865399552,1.024797970261931
Fethiye,36.6,29.1,4,2049,8,28.93,25.6,32.51,0.03,8.15,201856,0.09479059410038031,0.26985060048336235,0.029864271983731837,0.859789948290587
Fethiye,36.6,29.1,4,2049,9,26.47,23.01,30.29,0.03,7.95,201856,0.08381987791551843,0.25465490853189926,0.024862077460481444,0.9484623692738804
Fethiye,36.6,29.1,4,2049,10,22.03,20.13,24.45,3.83,34.19,201856,0.0671326280591941,0.19088865072134864,0.017479515439349332,5.092903553522889
Fethiye,36.6,29.1,4,2049,11,17.38,16.06,18.86,1.08,37.94,201856,0.05320594754130477,0.10768100039202518,0.011733690091298947,7.130781755281488
Fethiye,36.6,29.1,4,2049,12,15.46,14.35,16.62,4.65,40.72,201856,0.04833568878211463,0.07462672923624683,0.009865710498026606,8.42441703552746
Fethiye,36.6,29.1,4,2050,1,11.88,10.43,13.3,6.68,35.81,202149,0.04041375454214516,0.021478215743476654,0.007042513931584084,8.860844632155082
Fethiye,36.6,29.1,4,2050,2,13.5,11.9,15.37,0.86,32.46,202149,0.04382349924649492,0.043817847391217205,0.008221315880007062,7.40698496425892
Fethiye,36.6,29.1,4,2050,3,14.64,12.73,16.9,3.45,39.55,202149,0.046394002109164674,0.061302465243550396,0.009147096979824553,8.524808855019492
Fethiye,36.6,29.1,4,2050,4,17.79,15.44,20.05,0.92,41.15,202149,0.054307926154750275,0.1149830532243878,0.0121681685769457,7.577162840419131
Fethiye,36.6,29.1,4,2050,5,21.72,18.76,24.62,0.2,32.7,202149,0.06610009512659124,0.18553099161705966,0.017037220620675374,4.947042804911971
Fethiye,36.6,29.1,4,2050,6,26.93,23.98,29.69,0.44,33.89,202149,0.08577007641988278,0.25903596982124943,0.025745680075618622,3.9512614905568384
Fethiye,36.6,29.1,4,2050,7,30.12,26.65,33.52,0.02,15.3,202149,0.10060180360540649,0.26774591318456514,0.03253450436673013,1.5208474850025209
Fethiye,36.6,29.1,4,2050,8,30.58,26.92,34.33,0.01,11.68,202149,0.10294245944751308,0.26462080230345636,0.03361168582728644,1.1346144304969945
Fethiye,36.6,29.1,4,2050,9,26.01,22.76,29.66,0.04,15.43,202149,0.0819140220812924,0.2497132147211477,0.024001689146659805,1.8836823791520203
Fethiye,36.6,29.1,4,2050,10,20.31,18.4,22.49,3.29,41.21,202149,0.06160051223376454,0.1605127303552755,0.015136832452527546,6.689879435355074
Fethiye,36.6,29.1,4,2050,11,16.53,15.31,17.84,9.88,46.4,202149,0.05099207283259416,0.09277895534660882,0.010873576251286666,9.09945358611527
Fethiye,36.6,29.1,4,2050,12,14.73,13.8,15.71,10.98,51.49,202149,0.04660324556332957,0.06273656809124666,0.009223764477532781,11.048586719143794
Fethiye,36.6,29.1,4,2051,1,11.78,10.49,13.05,7.01,43.5,202357,0.040212190100464375,0.020208142519848964,0.006974714527983126,10.81761522844727
Fethiye,36.6,29.1,4,2051,2,13.86,12.12,15.98,0.6,29.17,202357,0.04461946442862715,0.04919636580536509,0.008504739182306573,6.537505632023001
Fethiye,36.6,29.1,4,2051,3,14.73,12.03,17.58,0.07,28.5,202357,0.04660324556332957,0.06273656809124666,0.009223764477532781,6.1154539035851245
Fethiye,36.6,29.1,4,2051,4,18.67,16.04,21.18,2.86,44.95,202357,0.056750824562298664,0.1308237227807158,0.013145349540717109,7.9205897617673875
Fethiye,36.6,29.1,4,2051,5,21.04,18.11,23.75,0.47,44.95,202357,0.06389046840319161,0.1735751357898818,0.016098243376403663,7.035478236962581
Fethiye,36.6,29.1,4,2051,6,26.32,22.96,29.45,0.01,25.78,202357,0.08319358038266718,0.2531021868805212,0.024578979824443035,3.0987967919422656
Fethiye,36.6,29.1,4,2051,7,29.78,26.22,33.3,0.02,9.47,202357,0.09890602787753687,0.26916353776632995,0.0317545302113423,0.9574745041551495
Fethiye,36.6,29.1,4,2051,8,30.27,26.99,33.6,0.2,16.35,202357,0.1013591536450206,0.2668865795124333,0.03288298165393625,1.613075821179493
Fethiye,36.6,29.1,4,2051,9,26.59,23.77,30.05,0.18,11.69,202357,0.08432430896286133,0.255854298,0.025090332409671467,1.3863143551106463
Fethiye,36.6,29.1,4,2051,10,20.58,18.82,22.55,4.44,34.22,202357,0.06243775784114112,0.16536502618644888,0.015486889061566464,5.480658047821819
Fethiye,36.6,29.1,4,2051,11,16.96,15.85,18.15,10.93,49.3,202357,0.05210027286033344,0.10027284791473762,0.011301937361940809,9.462522419442946
Fethiye,36.6,29.1,4,2051,12,14.72,13.59,15.8,7.75,40.4,202357,0.04657994976498282,0.06257686179086863,0.009215219392044744,8.673259675855492
Fethiye,36.6,29.1,4,2052,1,11.31,9.73,12.62,5.33,42.82,202479,0.03927822075456973,0.014422695236445793,0.00666344760473562,10.90171580519421
Fethiye,36.6,29.1,4,2052,2,10.88,9.16,12.55,1.05,38.08,202479,0.03844275247503785,0.00940438098948188,0.0063891241865123,9.905638266855787
Fethiye,36.6,29.1,4,2052,3,11.88,10.09,13.58,4.2,54.23,202479,0.04041375454214516,0.021478215743476654,0.007042513931584084,13.41869881043759
Fethiye,36.6,29.1,4,2052,4,16.42,14.02,18.76,0.96,42.71,202479,0.05071238627509087,0.0908784751383686,0.010766180642543213,8.422005576373062
Fethiye,36.6,29.1,4,2052,5,21.13,17.92,24.17,0.19,30.95,202479,0.06417862337342765,0.175171273609844,0.016220087593019305,4.822478011084055
Fethiye,36.6,29.1,4,2052,6,26.51,23.53,29.35,0.56,31.22,202479,0.08398768542292104,0.255058993627492,0.02493798664340386,3.717211617726015
Fethiye,36.6,29.1,4,2052,7,29.71,26.41,33.22,0.05,10.95,202479,0.09856046187323823,0.269368686,0.031595648612726096,1.1109931702717815
Fethiye,36.6,29.1,4,2052,8,29.07,25.74,32.7,0.07,8.48,202479,0.09545645605699703,0.2699933497808729,0.03016978265040582,0.8883631710501168
Fethiye,36.6,29.1,4,2052,9,27.04,23.5,30.94,0,9.58,202479,0.08624311149420454,0.2599936896307369,0.02596044825898665,1.110813354715729
Fethiye,36.6,29.1,4,2052,10,21.39,19.62,23.67,2.57,28.36,202479,0.06501839214760412,0.1797602100629703,0.016576231119205573,4.361842712999947
Fethiye,36.6,29.1,4,2052,11,18.12,16.96,19.64,4.76,37.78,202479,0.05521144043069306,0.12090115209997247,0.01252738689134664,6.842784702823548
Fethiye,36.6,29.1,4,2052,12,11.88,10.22,13.39,3.93,30.46,202479,0.04041375454214516,0.021478215743476654,0.007042513931584084,7.53703790827824
Fethiye,36.6,29.1,4,2053,1,12.7,11.39,14.15,1.83,41.84,202515,0.04210515526273211,0.03238544823219218,0.0076198926294973575,9.937025463728238
Fethiye,36.6,29.1,4,2053,2,11.39,9.68,13.02,4.68,35.65,202515,0.03943564828274103,0.015385673553770863,0.006715577373852229,9.04004411044567
Fethiye,36.6,29.1,4,2053,3,12.8,10.91,14.94,2.06,37.27,202515,0.042316208231774885,0.03377337668637829,0.007692972724557926,8.807499905441498
Fethiye,36.6,29.1,4,2053,4,16.95,14.54,19.34,0.81,37.6,202515,0.052074229235352085,0.1000974712093792,0.01129181953937039,7.220462127257788
Fethiye,36.6,29.1,4,2053,5,21.25,18.38,23.96,0.24,34.62,202515,0.0645648526427892,0.1772934950821307,0.016383693296439385,5.362050493871368
Fethiye,36.6,29.1,4,2053,6,25.84,22.68,28.88,0.09,18.36,202515,0.0812207036711939,0.2477567064353946,0.023689534278400936,2.260507379291721
Fethiye,36.6,29.1,4,2053,7,29.08,25.71,32.53,0.11,18.77,202515,0.09550419621907145,0.26999991135926865,0.030191692355834004,1.965358669366171
Fethiye,36.6,29.1,4,2053,8,28.46,25.09,32.24,0.07,8.89,202515,0.09258898536064955,0.26871101058840907,0.028855284823893938,0.9601574059130217
Fethiye,36.6,29.1,4,2053,9,27.51,23.86,31.42,0.02,12.97,202515,0.08829382613663882,0.2636620600455572,0.02689332753954813,1.4689588805369382
Fethiye,36.6,29.1,4,2053,10,22.91,20.75,25.96,0.57,24.37,202515,0.07015241175914667,0.20568114322312633,0.018784848404838992,3.473864887734607
Fethiye,36.6,29.1,4,2053,11,17.74,16.43,19.25,3.86,46.48,202515,0.054172325910294084,0.11408931366723836,0.012114486391993196,8.58002664994815
Fethiye,36.6,29.1,4,2053,12,15.04,13.97,16.14,5.07,42.85,202515,0.047331223120973924,0.0677311792156899,0.009491969819366595,9.053220511644003
Fethiye,36.6,29.1,4,2054,1,13.46,12.29,14.58,9,61.29,202465,0.0437359398365983,0.04322888200178322,0.008190321554861794,14.013646495075989
Fethiye,36.6,29.1,4,2054,2,14.36,12.75,16.15,1.46,44.51,202465,0.04574901154837331,0.05688866879475468,0.00891198106912483,9.729171952258854
Fethiye,36.6,29.1,4,2054,3,14.28,12.15,16.37,1.83,45.04,202465,0.04556638100677035,0.055641246111338374,0.008845743642530162,9.884480400870075
Fethiye,36.6,29.1,4,2054,4,15.69,12.79,18.77,0.43,37.06,202465,0.04889475768792571,0.0784614522992444,0.010075522917650003,7.579544669499766
Fethiye,36.6,29.1,4,2054,5,21.32,18.49,24.06,0.63,30.47,202465,0.06479122554853506,0.17852813640841683,0.016479737549863205,4.702797291150936
Fethiye,36.6,29.1,4,2054,6,25.02,21.38,28.38,0.01,18.64,202465,0.07795799733847004,0.2374392459210395,0.022227294129158887,2.3910311496421284
Fethiye,36.6,29.1,4,2054,7,29.21,25.75,32.63,0.03,14.84,202465,0.09612699539905982,0.2700400622077169,0.03047758236631615,1.5437911003452776
